----------------------------- log1Hz20180215_0957 -------------------------- 
----------------------------- DAMPING -------------------------- 
BS:	0.598 
HDG:	0.598 
AWA:	0.794 
AWS:	0.696 
COG:	0.596 
SOG:	0.596 
SET:	0.950 
DRIFT:	0.950 
TWA True:	0.950 
TWS True:	0.956 
TWD True:	0.965 
TWA Ground:	0.900 
TWS Ground:	0.900 
TWD Ground:	0.900 
 
----------------------------- LEEWAY & PROPELLER -------------------------- 
BS Point 1 - BS: 2.0	 GAIN: 1.300 
BS Point 2 - BS: 6.9	 GAIN: 1.200 
BS Point 3 - BS: 14.1	 GAIN: 1.000 
BS Point 4 - BS: 28.2	 GAIN: 0.900 
 
----------------------------- DONGLE SETTINGS -------------------------- 
WIND SENSOR:	ST-60/70 Raymarine 
WIND OFFSET:	-175 
TWA UPWIND:	0.0,0.0,0.0,0.0,0.0,0.0 
TWA REACHING:	0.0,0.0,0.0,0.0,0.0,0.0 
TWA DOWNWIND:	0.0,0.0,0.0,0.0,0.0,0.0 
TWS CORR Kt:	0.0,0.0,0.0,0.0,0.0,0.0 
TWS CORR Angle:	140.0,140.0,140.0,140.0,140.0,140.0 
BS SENSOR:	NMEA 
DEPTH:	0.20 
HDG SENSOR:	NMEA 
HDG OFFSET:	2 
 
----------------------------- LOG -------------------------- 
Date	Time	Ts	BS	AWA	AWS	HDG	TWA	TWS	TWD	WindType	SOG	COG	Lat	Lon	Set	Drift	FreezeWind	FreezeTide 
15/02/18	11:36:42	6245	11.34	29	6.10	233	154	6.66	27	True	10.91	234	4533.0654N	1339.9979E	-	-	NO	NO
15/02/18	11:36:43	6246	11.33	28	6.16	233	154	6.59	26	True	10.86	234	4533.0640N	1339.9944E	-	-	NO	NO
15/02/18	11:36:44	6247	11.32	29	6.22	233	153	6.58	26	True	10.84	235	4533.0620N	1339.9908E	-	-	NO	NO
15/02/18	11:36:45	6248	11.28	27	6.33	234	153	6.36	26	True	10.82	235	4533.0605N	1339.9874E	-	-	NO	NO
15/02/18	11:36:46	6249	11.26	28	6.45	235	151	6.36	26	True	10.93	235	4533.0586N	1339.9838E	-	-	NO	NO
15/02/18	11:36:47	6250	11.18	29	6.48	235	150	6.30	26	True	10.96	236	4533.0571N	1339.9803E	-	-	NO	NO
15/02/18	11:36:48	6251	11.13	28	6.46	236	151	6.24	27	True	10.98	236	4533.0552N	1339.9766E	-	-	NO	NO
15/02/18	11:36:49	6252	11.13	29	6.63	236	149	6.21	25	True	10.99	236	4533.0537N	1339.9730E	-	-	NO	NO
15/02/18	11:36:50	6253	11.17	29	6.86	235	147	6.13	22	True	10.95	236	4533.0518N	1339.9695E	-	-	NO	NO
15/02/18	11:36:51	6254	11.19	29	6.88	233	147	6.19	20	True	10.93	236	4533.0503N	1339.9659E	169	0.63	NO	NO
15/02/18	11:36:52	6255	11.17	29	6.76	233	148	6.16	21	True	10.80	235	4533.0483N	1339.9628E	-	-	NO	NO
15/02/18	11:36:53	6256	11.16	29	6.73	233	148	6.19	21	True	10.60	234	4533.0469N	1339.9596E	209	0.62	NO	NO
15/02/18	11:36:54	6257	11.12	29	6.65	232	149	6.19	21	True	10.48	234	4533.0449N	1339.9564E	214	0.68	NO	NO
15/02/18	11:36:55	6258	11.06	29	6.53	232	149	6.25	21	True	10.45	234	4533.0430N	1339.9530E	206	0.69	NO	NO
15/02/18	11:36:56	6259	11.02	30	6.31	232	150	6.38	22	True	10.43	233	4533.0415N	1339.9496E	207	0.66	NO	NO
15/02/18	11:36:57	6260	10.93	28	6.08	232	153	6.30	25	True	10.42	233	4533.0396N	1339.9462E	-	-	NO	NO
15/02/18	11:36:58	6261	10.88	23	5.89	233	157	5.91	30	True	10.45	233	4533.0376N	1339.9430E	-	-	NO	NO
15/02/18	11:36:59	6262	10.88	17	5.90	233	162	5.52	35	True	10.55	233	4533.0361N	1339.9396E	-	-	NO	NO
15/02/18	11:37:00	6263	10.99	13	6.08	233	165	5.23	38	True	10.65	234	4533.0347N	1339.9362E	-	-	NO	NO
15/02/18	11:37:01	6264	11.11	8	6.35	234	169	4.92	43	True	10.83	234	4533.0327N	1339.9327E	-	-	NO	NO
15/02/18	11:37:02	6265	11.22	8	6.61	234	169	4.77	43	True	10.90	234	4533.0312N	1339.9293E	-	-	NO	NO
15/02/18	11:37:03	6266	11.35	8	6.82	235	168	4.70	43	True	10.98	235	4533.0293N	1339.9257E	-	-	NO	NO
15/02/18	11:37:04	6267	11.43	7	7.09	235	170	4.46	45	True	10.99	235	4533.0278N	1339.9221E	-	-	NO	NO
15/02/18	11:37:05	6268	11.48	8	7.31	237	166	4.37	43	True	11.03	236	4533.0259N	1339.9185E	-	-	NO	NO
15/02/18	11:37:06	6269	11.51	10	7.48	237	163	4.33	40	True	11.10	237	4533.0244N	1339.9146E	-	-	NO	NO
15/02/18	11:37:07	6270	11.56	12	7.58	237	159	4.44	36	True	11.06	238	4533.0229N	1339.9108E	-	-	NO	NO
15/02/18	11:37:08	6271	11.59	13	7.66	237	157	4.50	34	True	11.04	238	4533.0215N	1339.9070E	212	0.61	NO	NO
15/02/18	11:37:10	6272	11.54	12	7.78	237	157	4.29	34	True	10.94	238	4533.0195N	1339.9031E	220	0.63	NO	NO
15/02/18	11:37:11	6273	11.51	13	7.86	238	156	4.20	34	True	10.88	238	4533.0166N	1339.8958E	233	0.63	NO	NO
15/02/18	11:37:12	6274	11.49	13	7.85	238	156	4.22	34	True	10.89	239	4533.0151N	1339.8920E	235	0.61	NO	NO
15/02/18	11:37:13	6275	11.42	14	7.77	239	154	4.32	33	True	10.93	239	4533.0137N	1339.8879E	-	-	NO	NO
15/02/18	11:37:14	6276	11.34	15	7.82	240	152	4.29	32	True	10.96	239	4533.0117N	1339.8840E	-	-	NO	NO
15/02/18	11:37:15	6277	11.36	17	7.79	241	149	4.57	31	True	11.02	240	4533.0103N	1339.8799E	-	-	NO	NO
15/02/18	11:37:16	6278	11.40	20	7.75	242	148	4.86	30	True	11.13	241	4533.0088N	1339.8759E	-	-	NO	NO
15/02/18	11:37:17	6279	11.46	21	7.86	243	146	4.99	29	True	11.16	242	4533.0073N	1339.8716E	-	-	NO	NO
15/02/18	11:37:18	6280	11.53	22	8.05	244	143	5.08	27	True	11.18	243	4533.0059N	1339.8676E	-	-	NO	NO
15/02/18	11:37:19	6281	11.60	24	8.27	246	140	5.26	26	True	11.23	244	4533.0049N	1339.8632E	-	-	NO	NO
15/02/18	11:37:20	6282	11.68	26	8.40	246	138	5.48	25	True	11.30	245	4533.0034N	1339.8590E	-	-	NO	NO
15/02/18	11:37:21	6283	11.72	27	8.49	246	137	5.60	24	True	11.34	247	4533.0024N	1339.8549E	-	-	NO	NO
15/02/18	11:37:22	6284	11.75	27	8.53	246	137	5.68	23	True	11.36	247	4533.0010N	1339.8506E	-	-	NO	NO
15/02/18	11:37:23	6285	11.73	27	8.33	247	139	5.71	26	True	11.34	248	4532.9995N	1339.8463E	-	-	NO	NO
15/02/18	11:37:24	6286	11.69	29	8.18	247	139	6.07	26	True	11.32	248	4532.9985N	1339.8422E	-	-	NO	NO
15/02/18	11:37:25	6287	11.67	30	8.02	247	140	6.15	27	True	11.27	248	4532.9971N	1339.8381E	-	-	NO	NO
15/02/18	11:37:26	6288	11.59	30	7.86	246	141	6.21	27	True	11.20	248	4532.9961N	1339.8340E	-	-	NO	NO
15/02/18	11:37:27	6289	11.51	30	7.64	245	142	6.17	27	True	11.16	249	4532.9951N	1339.8301E	183	0.79	NO	NO
15/02/18	11:37:28	6290	11.43	30	7.66	245	141	6.18	26	True	11.06	248	4532.9941N	1339.8262E	185	0.78	NO	NO
15/02/18	11:37:29	6291	11.34	30	8.02	244	137	5.99	22	True	11.07	247	4532.9927N	1339.8224E	181	0.63	NO	NO
15/02/18	11:37:30	6292	11.33	32	8.47	244	133	6.09	17	True	11.08	246	4532.9917N	1339.8187E	-	-	NO	NO
15/02/18	11:37:31	6293	11.32	33	8.77	243	130	6.17	13	True	11.21	246	4532.9902N	1339.8147E	-	-	NO	NO
15/02/18	11:37:32	6294	11.35	33	8.84	242	129	6.22	11	True	11.33	245	4532.9888N	1339.8104E	-	-	NO	NO
15/02/18	11:37:33	6295	11.40	34	8.85	241	129	6.34	10	True	11.40	245	4532.9873N	1339.8063E	152	0.79	NO	NO
15/02/18	11:37:34	6296	11.49	33	8.87	240	130	6.35	10	True	11.40	243	4532.9858N	1339.8022E	160	0.66	NO	NO
15/02/18	11:37:35	6297	11.58	33	8.80	239	131	6.34	10	True	11.44	242	4532.9844N	1339.7982E	163	0.64	NO	NO
15/02/18	11:37:36	6298	11.63	33	8.68	238	133	6.40	11	True	11.46	242	4532.9829N	1339.7942E	164	0.71	NO	NO
15/02/18	11:37:37	6299	11.63	34	8.51	238	134	6.62	12	True	11.44	241	4532.9810N	1339.7902E	166	0.66	NO	NO
15/02/18	11:37:38	6300	11.60	35	8.33	237	135	6.74	12	True	11.34	240	4532.9795N	1339.7865E	169	0.73	NO	NO
15/02/18	11:37:39	6301	11.51	35	8.21	235	135	6.74	10	True	11.28	240	4532.9780N	1339.7828E	161	0.99	NO	NO
15/02/18	11:37:40	6302	11.43	36	8.11	233	136	6.81	9	True	11.17	238	4532.9766N	1339.7795E	160	1.01	NO	NO
15/02/18	11:37:41	6303	11.31	34	8.05	232	136	6.42	8	True	11.06	236	4532.9746N	1339.7762E	163	0.78	NO	NO
15/02/18	11:37:42	6304	11.18	33	7.96	232	136	6.27	8	True	11.00	235	4532.9727N	1339.7728E	160	0.63	NO	NO
15/02/18	11:37:43	6305	11.13	33	7.95	232	136	6.23	8	True	11.04	234	4532.9707N	1339.7697E	-	-	NO	NO
15/02/18	11:37:44	6306	11.13	33	8.06	232	135	6.24	7	True	11.02	233	4532.9692N	1339.7662E	-	-	NO	NO
15/02/18	11:37:45	6307	11.13	33	7.87	232	137	6.27	8	True	11.01	233	4532.9673N	1339.7626E	-	-	NO	NO
15/02/18	11:37:46	6308	11.17	34	7.80	231	137	6.41	8	True	11.09	233	4532.9653N	1339.7590E	-	-	NO	NO
15/02/18	11:37:47	6309	11.22	34	7.71	230	138	6.45	9	True	10.97	233	4532.9634N	1339.7556E	166	0.60	NO	NO
15/02/18	11:37:48	6310	11.26	34	7.83	230	138	6.42	8	True	10.90	233	4532.9614N	1339.7522E	174	0.66	NO	NO
15/02/18	11:37:49	6311	11.24	34	7.99	231	136	6.44	7	True	10.82	232	4532.9595N	1339.7490E	-	-	NO	NO
15/02/18	11:37:50	6312	11.27	34	7.99	232	136	6.46	8	True	10.81	233	4532.9575N	1339.7456E	-	-	NO	NO
15/02/18	11:37:51	6313	11.32	33	8.10	232	136	6.38	8	True	10.97	233	4532.9556N	1339.7422E	-	-	NO	NO
15/02/18	11:37:52	6314	11.38	34	8.20	233	135	6.45	8	True	10.98	233	4532.9541N	1339.7388E	-	-	NO	NO
15/02/18	11:37:53	6315	11.41	35	8.05	232	136	6.68	9	True	10.99	234	4532.9521N	1339.7354E	-	-	NO	NO
15/02/18	11:37:54	6316	11.47	36	7.90	233	138	6.84	10	True	10.91	234	4532.9507N	1339.7319E	200	0.67	NO	NO
15/02/18	11:37:55	6317	11.44	35	7.82	233	138	6.75	11	True	10.83	234	4532.9487N	1339.7284E	213	0.65	NO	NO
15/02/18	11:37:56	6318	11.38	33	7.66	234	140	6.46	14	True	10.74	235	4532.9473N	1339.7250E	227	0.65	NO	NO
15/02/18	11:37:57	6319	11.29	32	7.55	235	141	6.29	16	True	10.72	235	4532.9453N	1339.7216E	-	-	NO	NO
15/02/18	11:37:59	6320	11.19	31	7.48	235	141	6.15	17	True	10.67	236	4532.9438N	1339.7180E	-	-	NO	NO
15/02/18	11:38:00	6321	11.17	30	7.53	235	141	6.03	16	True	10.68	236	4532.9424N	1339.7144E	-	-	NO	NO
15/02/18	11:38:01	6322	11.19	31	7.49	236	141	6.13	17	True	10.69	236	4532.9404N	1339.7106E	-	-	NO	NO
15/02/18	11:38:02	6323	11.17	32	7.49	235	141	6.19	16	True	10.73	237	4532.9370N	1339.7036E	-	-	NO	NO
15/02/18	11:38:03	6324	11.22	30	7.64	236	140	6.04	16	True	10.76	236	4532.9355N	1339.7000E	-	-	NO	NO
15/02/18	11:38:04	6325	11.26	31	7.88	235	138	6.03	13	True	10.74	236	4532.9336N	1339.6962E	-	-	NO	NO
15/02/18	11:38:05	6326	11.28	32	8.05	234	136	6.11	10	True	10.88	236	4532.9316N	1339.6927E	-	-	NO	NO
15/02/18	11:38:06	6327	11.29	34	8.14	233	135	6.37	8	True	10.97	235	4532.9302N	1339.6895E	-	-	NO	NO
15/02/18	11:38:07	6328	11.29	34	8.19	233	135	6.43	7	True	10.82	235	4532.9287N	1339.6865E	-	-	NO	NO
15/02/18	11:38:08	6329	11.30	34	8.28	233	134	6.42	7	True	10.77	234	4532.9268N	1339.6831E	-	-	NO	NO
15/02/18	11:38:09	6330	11.27	34	8.27	234	134	6.46	7	True	10.82	234	4532.9248N	1339.6794E	-	-	NO	NO
15/02/18	11:38:10	6331	11.28	34	8.22	234	134	6.37	8	True	10.89	234	4532.9233N	1339.6758E	-	-	NO	NO
15/02/18	11:38:11	6332	11.26	34	8.22	234	134	6.39	8	True	10.98	235	4532.9214N	1339.6721E	-	-	NO	NO
15/02/18	11:38:12	6333	11.24	34	8.21	235	134	6.36	9	True	11.07	235	4532.9199N	1339.6685E	-	-	NO	NO
15/02/18	11:38:13	6334	11.27	36	8.29	234	133	6.66	7	True	11.16	235	4532.9180N	1339.6647E	-	-	NO	NO
15/02/18	11:38:14	6335	11.28	35	8.24	233	134	6.53	7	True	11.10	236	4532.9165N	1339.6613E	-	-	NO	NO
15/02/18	11:38:15	6336	11.32	36	8.26	233	134	6.68	7	True	10.94	235	4532.9146N	1339.6576E	182	0.64	NO	NO
15/02/18	11:38:16	6337	11.35	37	8.37	232	133	6.90	5	True	10.88	235	4532.9126N	1339.6538E	188	0.68	NO	NO
15/02/18	11:38:17	6338	11.36	38	8.56	233	131	7.04	4	True	10.93	235	4532.9111N	1339.6501E	-	-	NO	NO
15/02/18	11:38:18	6339	11.34	38	8.65	233	130	7.04	4	True	10.96	235	4532.9092N	1339.6466E	-	-	NO	NO
15/02/18	11:38:19	6340	11.29	37	8.58	233	131	6.88	4	True	10.93	235	4532.9072N	1339.6428E	-	-	NO	NO
15/02/18	11:38:20	6341	11.26	37	8.48	234	131	6.82	5	True	10.76	235	4532.9058N	1339.6394E	-	-	NO	NO
15/02/18	11:38:21	6342	11.18	37	8.42	233	131	6.80	4	True	10.65	235	4532.9043N	1339.6364E	195	0.68	NO	NO
15/02/18	11:38:22	6343	11.10	36	8.42	232	131	6.55	3	True	10.59	235	4532.9028N	1339.6329E	184	0.77	NO	NO
15/02/18	11:38:23	6344	11.08	36	8.33	232	132	6.52	3	True	10.55	234	4532.9009N	1339.6298E	196	0.65	NO	NO
15/02/18	11:38:24	6345	11.04	34	8.36	232	131	6.25	3	True	10.53	233	4532.8994N	1339.6265E	-	-	NO	NO
15/02/18	11:38:25	6346	11.01	34	8.40	232	131	6.16	3	True	10.64	233	4532.8975N	1339.6235E	-	-	NO	NO
15/02/18	11:38:26	6347	11.06	34	8.41	232	131	6.26	3	True	10.75	233	4532.8955N	1339.6202E	-	-	NO	NO
15/02/18	11:38:27	6348	11.09	35	8.26	231	132	6.44	4	True	10.81	233	4532.8940N	1339.6166E	-	-	NO	NO
15/02/18	11:38:28	6349	11.14	36	8.14	231	134	6.66	5	True	10.89	233	4532.8921N	1339.6134E	-	-	NO	NO
15/02/18	11:38:29	6350	11.18	36	7.93	231	136	6.71	7	True	10.93	233	4532.8901N	1339.6102E	-	-	NO	NO
15/02/18	11:38:30	6351	11.19	38	7.86	231	136	6.92	7	True	10.96	233	4532.8887N	1339.6071E	-	-	NO	NO
15/02/18	11:38:31	6352	11.17	38	7.78	231	136	6.98	8	True	10.81	233	4532.8867N	1339.6038E	-	-	NO	NO
15/02/18	11:38:32	6353	11.13	37	7.66	231	137	6.85	8	True	10.69	232	4532.8848N	1339.6005E	-	-	NO	NO
15/02/18	11:38:33	6354	11.06	36	7.55	231	138	6.71	9	True	10.61	232	4532.8833N	1339.5972E	-	-	NO	NO
15/02/18	11:38:34	6355	10.99	36	7.60	232	137	6.61	10	True	10.53	232	4532.8813N	1339.5939E	-	-	NO	NO
15/02/18	11:38:35	6356	10.98	37	7.72	233	136	6.63	10	True	10.52	233	4532.8799N	1339.5906E	-	-	NO	NO
15/02/18	11:38:36	6357	10.98	37	7.82	235	135	6.62	10	True	10.51	233	4532.8779N	1339.5872E	-	-	NO	NO
15/02/18	11:38:37	6358	11.01	37	7.85	234	135	6.65	10	True	10.51	235	4532.8765N	1339.5837E	-	-	NO	NO
15/02/18	11:38:38	6359	11.06	37	8.01	234	134	6.76	8	True	10.50	236	4532.8750N	1339.5802E	210	0.62	NO	NO
15/02/18	11:38:39	6360	11.13	37	8.15	234	133	6.69	7	True	10.50	236	4532.8730N	1339.5767E	199	0.77	NO	NO
15/02/18	11:38:40	6361	11.13	36	8.34	234	132	6.54	6	True	10.46	235	4532.8716N	1339.5734E	216	0.71	NO	NO
15/02/18	11:38:41	6362	11.10	37	8.61	234	129	6.62	3	True	10.52	235	4532.8696N	1339.5698E	219	0.61	NO	NO
15/02/18	11:38:42	6363	11.08	36	8.75	234	128	6.56	2	True	10.59	235	4532.8682N	1339.5664E	-	-	NO	NO
15/02/18	11:38:43	6364	11.07	36	8.85	233	127	6.54	360	True	10.68	234	4532.8662N	1339.5630E	-	-	NO	NO
15/02/18	11:38:44	6365	11.10	35	8.94	232	126	6.39	358	True	10.85	233	4532.8643N	1339.5594E	-	-	NO	NO
15/02/18	11:38:45	6366	11.18	35	8.98	231	127	6.40	358	True	11.03	233	4532.8623N	1339.5558E	-	-	NO	NO
15/02/18	11:38:46	6367	11.26	34	8.87	230	128	6.36	358	True	11.18	232	4532.8604N	1339.5521E	-	-	NO	NO
15/02/18	11:38:47	6368	11.35	33	8.76	230	130	6.17	360	True	11.27	231	4532.8579N	1339.5482E	-	-	NO	NO
15/02/18	11:38:48	6369	11.43	33	8.68	230	131	6.27	2	True	11.12	231	4532.8560N	1339.5448E	-	-	NO	NO
15/02/18	11:38:50	6370	11.51	34	8.62	232	132	6.52	4	True	11.07	231	4532.8540N	1339.5414E	-	-	NO	NO
15/02/18	11:38:51	6371	11.56	35	8.56	232	133	6.62	5	True	11.08	232	4532.8521N	1339.5378E	-	-	NO	NO
15/02/18	11:38:52	6372	11.59	34	8.48	233	134	6.58	7	True	11.13	234	4532.8501N	1339.5342E	-	-	NO	NO
15/02/18	11:38:53	6373	11.60	34	8.41	235	135	6.66	9	True	11.04	235	4532.8467N	1339.5269E	-	-	NO	NO
15/02/18	11:38:54	6374	11.55	35	8.39	235	134	6.70	9	True	10.94	236	4532.8452N	1339.5233E	222	0.63	NO	NO
15/02/18	11:38:55	6375	11.52	34	8.34	235	135	6.60	10	True	10.92	237	4532.8438N	1339.5199E	207	0.68	NO	NO
15/02/18	11:38:56	6376	11.40	34	8.27	235	135	6.43	9	True	10.96	237	4532.8423N	1339.5164E	188	0.66	NO	NO
15/02/18	11:38:57	6377	11.33	34	8.26	233	134	6.40	7	True	10.89	237	4532.8408N	1339.5128E	176	0.86	NO	NO
15/02/18	11:38:58	6378	11.25	34	8.31	233	133	6.31	6	True	10.90	236	4532.8389N	1339.5092E	173	0.74	NO	NO
15/02/18	11:38:59	6379	11.24	33	8.29	231	133	6.29	5	True	10.90	235	4532.8369N	1339.5059E	168	0.83	NO	NO
15/02/18	11:39:00	6380	11.23	34	8.20	230	134	6.44	4	True	10.82	234	4532.8350N	1339.5031E	173	0.81	NO	NO
15/02/18	11:39:01	6381	11.26	33	7.94	229	137	6.38	5	True	10.77	233	4532.8330N	1339.4998E	171	0.97	NO	NO
15/02/18	11:39:02	6382	11.28	33	7.77	228	138	6.34	6	True	10.74	231	4532.8311N	1339.4963E	175	0.93	NO	NO
15/02/18	11:39:03	6383	11.29	32	7.60	228	140	6.35	8	True	10.68	230	4532.8286N	1339.4929E	189	0.79	NO	NO
15/02/18	11:39:04	6384	11.26	31	7.46	228	142	6.24	10	True	10.61	230	4532.8267N	1339.4897E	205	0.72	NO	NO
15/02/18	11:39:05	6385	11.25	32	7.42	228	142	6.28	10	True	10.65	230	4532.8247N	1339.4865E	203	0.67	NO	NO
15/02/18	11:39:06	6386	11.27	31	7.39	227	142	6.27	10	True	10.55	230	4532.8228N	1339.4833E	196	0.85	NO	NO
15/02/18	11:39:07	6387	11.35	30	7.29	228	144	6.22	12	True	10.45	229	4532.8208N	1339.4803E	209	0.96	NO	NO
15/02/18	11:39:08	6388	11.36	29	7.25	229	145	6.13	14	True	10.59	229	4532.8188N	1339.4771E	228	0.78	NO	NO
15/02/18	11:39:09	6389	11.41	30	7.20	229	145	6.30	14	True	10.67	229	4532.8169N	1339.4738E	224	0.74	NO	NO
15/02/18	11:39:10	6390	11.46	31	7.20	229	145	6.42	15	True	10.89	230	4532.8149N	1339.4703E	-	-	NO	NO
15/02/18	11:39:11	6391	11.50	31	7.20	230	145	6.48	15	True	10.97	230	4532.8130N	1339.4668E	-	-	NO	NO
15/02/18	11:39:12	6392	11.52	30	7.24	230	145	6.39	15	True	11.02	230	4532.8110N	1339.4635E	-	-	NO	NO
15/02/18	11:39:13	6393	11.56	30	7.29	230	145	6.35	15	True	10.97	231	4532.8091N	1339.4601E	213	0.62	NO	NO
15/02/18	11:39:14	6394	11.59	30	7.28	231	146	6.37	16	True	11.02	231	4532.8071N	1339.4565E	-	-	NO	NO
15/02/18	11:39:15	6395	11.57	31	7.25	231	145	6.56	16	True	11.06	232	4532.8052N	1339.4531E	-	-	NO	NO
15/02/18	11:39:16	6396	11.53	31	7.28	232	145	6.51	16	True	11.03	232	4532.8037N	1339.4496E	-	-	NO	NO
15/02/18	11:39:17	6397	11.47	31	7.31	233	144	6.47	16	True	11.06	232	4532.8018N	1339.4460E	-	-	NO	NO
15/02/18	11:39:18	6398	11.41	32	7.37	233	143	6.51	16	True	11.08	233	4532.7998N	1339.4423E	-	-	NO	NO
15/02/18	11:39:19	6399	11.37	31	7.73	233	140	6.25	12	True	11.17	234	4532.7983N	1339.4386E	-	-	NO	NO
15/02/18	11:39:20	6400	11.37	31	8.02	232	138	6.04	10	True	11.22	234	4532.7964N	1339.4347E	-	-	NO	NO
15/02/18	11:39:21	6401	11.41	32	8.13	232	137	6.20	8	True	11.25	235	4532.7944N	1339.4310E	157	0.65	NO	NO
15/02/18	11:39:22	6402	11.47	32	8.09	231	137	6.28	8	True	11.11	234	4532.7930N	1339.4276E	172	0.73	NO	NO
15/02/18	11:39:23	6403	11.47	31	8.04	231	138	6.16	9	True	10.98	234	4532.7910N	1339.4241E	184	0.73	NO	NO
15/02/18	11:39:24	6404	11.47	30	8.10	230	138	5.98	8	True	10.91	233	4532.7886N	1339.4203E	183	0.85	NO	NO
15/02/18	11:39:25	6405	11.47	30	7.95	230	139	6.06	9	True	10.91	233	4532.7871N	1339.4169E	185	0.82	NO	NO
15/02/18	11:39:26	6406	11.47	28	7.87	230	141	5.83	11	True	10.94	232	4532.7847N	1339.4133E	191	0.69	NO	NO
15/02/18	11:39:27	6407	11.44	27	7.82	229	142	5.69	11	True	10.97	232	4532.7827N	1339.4099E	187	0.64	NO	NO
15/02/18	11:39:28	6408	11.42	27	7.77	229	142	5.65	11	True	11.02	231	4532.7808N	1339.4067E	-	-	NO	NO
15/02/18	11:39:29	6409	11.44	26	7.86	229	142	5.62	10	True	11.05	230	4532.7788N	1339.4036E	-	-	NO	NO
15/02/18	11:39:30	6410	11.42	27	8.05	229	139	5.59	8	True	11.03	230	4532.7773N	1339.4005E	-	-	NO	NO
15/02/18	11:39:31	6411	11.44	28	8.14	228	138	5.69	6	True	11.06	230	4532.7754N	1339.3972E	176	0.62	NO	NO
15/02/18	11:39:32	6412	11.52	29	7.96	227	139	6.03	6	True	10.95	230	4532.7734N	1339.3940E	185	0.77	NO	NO
15/02/18	11:39:33	6413	11.53	30	7.76	227	141	6.20	8	True	10.85	229	4532.7715N	1339.3909E	189	0.87	NO	NO
15/02/18	11:39:34	6414	11.51	30	7.48	227	144	6.21	11	True	10.79	229	4532.7695N	1339.3879E	201	0.80	NO	NO
15/02/18	11:39:35	6415	11.42	29	7.18	227	146	6.24	13	True	10.79	229	4532.7676N	1339.3848E	205	0.68	NO	NO
15/02/18	11:39:36	6416	11.38	29	7.12	228	146	6.22	14	True	10.84	229	4532.7656N	1339.3813E	199	0.62	NO	NO
15/02/18	11:39:37	6417	11.31	28	7.23	229	145	6.00	14	True	10.94	230	4532.7637N	1339.3781E	-	-	NO	NO
15/02/18	11:39:38	6418	11.28	27	7.38	228	145	5.73	13	True	10.97	230	4532.7617N	1339.3748E	-	-	NO	NO
15/02/18	11:39:39	6419	11.29	25	7.56	228	144	5.50	12	True	10.82	230	4532.7598N	1339.3715E	183	0.68	NO	NO
15/02/18	11:39:41	6420	11.33	26	7.66	228	143	5.55	11	True	10.89	230	4532.7578N	1339.3679E	-	-	NO	NO
15/02/18	11:39:42	6421	11.42	25	7.79	227	143	5.47	9	True	11.02	230	4532.7559N	1339.3645E	171	0.74	NO	NO
15/02/18	11:39:43	6422	11.50	24	7.84	226	144	5.37	9	True	11.13	229	4532.7534N	1339.3611E	166	0.78	NO	NO
15/02/18	11:39:44	6423	11.55	22	7.98	226	144	5.10	10	True	11.20	228	4532.7490N	1339.3549E	-	-	NO	NO
15/02/18	11:39:45	6424	11.65	23	8.09	225	143	5.26	8	True	11.28	227	4532.7471N	1339.3516E	-	-	NO	NO
15/02/18	11:39:46	6425	11.74	22	8.20	225	143	5.18	8	True	11.29	227	4532.7451N	1339.3484E	178	0.67	NO	NO
15/02/18	11:39:47	6426	11.73	23	8.21	225	142	5.29	7	True	11.33	227	4532.7427N	1339.3451E	172	0.66	NO	NO
15/02/18	11:39:48	6427	11.69	24	8.09	224	143	5.36	7	True	11.28	227	4532.7402N	1339.3418E	170	0.72	NO	NO
15/02/18	11:39:49	6428	11.66	24	7.89	224	144	5.55	8	True	11.25	227	4532.7383N	1339.3386E	179	0.61	NO	NO
15/02/18	11:39:50	6429	11.65	24	7.65	223	146	5.60	9	True	11.23	226	4532.7358N	1339.3357E	164	0.85	NO	NO
15/02/18	11:39:51	6430	11.61	24	7.46	222	148	5.65	9	True	11.18	225	4532.7334N	1339.3326E	163	0.87	NO	NO
15/02/18	11:39:52	6431	11.59	21	7.40	222	150	5.41	12	True	11.02	225	4532.7314N	1339.3297E	178	0.79	NO	NO
15/02/18	11:39:53	6432	11.51	21	7.31	221	150	5.41	12	True	10.93	224	4532.7295N	1339.3268E	180	0.77	NO	NO
15/02/18	11:39:54	6433	11.46	22	7.15	221	151	5.54	12	True	10.88	224	4532.7271N	1339.3239E	183	0.75	NO	NO
15/02/18	11:39:55	6434	11.36	20	7.15	220	152	5.26	12	True	10.85	223	4532.7246N	1339.3210E	174	0.77	NO	NO
15/02/18	11:39:56	6435	11.31	19	7.10	221	153	5.13	14	True	10.79	222	4532.7227N	1339.3184E	-	-	NO	NO
15/02/18	11:39:57	6436	11.27	18	7.13	221	154	5.03	15	True	10.75	222	4532.7202N	1339.3156E	-	-	NO	NO
15/02/18	11:39:58	6437	11.22	18	7.14	221	153	4.97	14	True	10.73	222	4532.7183N	1339.3127E	-	-	NO	NO
15/02/18	11:39:59	6438	11.19	18	7.05	220	154	4.98	14	True	10.72	222	4532.7163N	1339.3101E	174	0.68	NO	NO
15/02/18	11:40:00	6439	11.17	15	6.88	220	158	4.87	18	True	10.71	222	4532.7139N	1339.3073E	179	0.61	NO	NO
