----------------------------- log1Hz20180215_0957_Charts -------------------------- 
Date	Time	Ts	GWD	GWS	TWD	TWS	SET	DRIFT	Lat	Lon 
15/02/18	11:09:41	4656	60	3.75	59	3.73	-	-	4534.4292N	1339.8683E
15/02/18	11:09:42	4657	60	3.76	59	3.73	-	-	4534.4282N	1339.8676E
15/02/18	11:09:43	4658	60	3.78	59	3.73	-	-	4534.4277N	1339.8667E
15/02/18	11:09:44	4659	60	3.82	59	3.74	220	1.04	4534.4272N	1339.8660E
15/02/18	11:09:45	4660	60	3.87	58	3.74	213	1.04	4534.4263N	1339.8654E
15/02/18	11:09:46	4661	60	3.93	58	3.75	204	1.04	4534.4253N	1339.8651E
15/02/18	11:09:47	4662	60	4.00	58	3.77	187	1.05	4534.4243N	1339.8649E
15/02/18	11:09:49	4663	60	4.07	58	3.79	165	1.05	4534.4233N	1339.8650E
15/02/18	11:09:49	4664	60	4.12	57	3.80	141	1.05	4534.4224N	1339.8652E
15/02/18	11:09:50	4665	60	4.17	57	3.81	123	1.05	4534.4219N	1339.8656E
15/02/18	11:09:51	4666	60	4.24	57	3.82	108	1.06	4534.4209N	1339.8662E
15/02/18	11:09:52	4667	60	4.31	57	3.83	109	1.06	4534.4199N	1339.8669E
15/02/18	11:09:53	4668	61	4.35	58	3.84	109	1.06	4534.4194N	1339.8679E
15/02/18	11:09:54	4669	62	4.40	58	3.84	109	1.05	4534.4185N	1339.8690E
15/02/18	11:09:55	4670	60	4.26	58	3.76	106	1.04	4534.4126N	1339.8571E
15/02/18	11:09:56	4671	60	4.22	58	3.72	103	1.02	4534.4082N	1339.8500E
15/02/18	11:09:57	4672	61	4.30	59	3.72	101	1.02	4534.4058N	1339.8461E
15/02/18	11:09:58	4673	62	4.40	59	3.74	98	1.01	4534.4048N	1339.8452E
15/02/18	11:09:59	4674	63	4.52	60	3.78	96	1.02	4534.4033N	1339.8448E
15/02/18	11:10:00	4675	65	4.64	61	3.82	94	1.02	4534.4009N	1339.8431E
15/02/18	11:10:01	4676	67	4.74	61	3.86	92	1.02	4534.3984N	1339.8427E
15/02/18	11:10:02	4677	69	4.83	63	3.91	89	1.02	4534.3965N	1339.8420E
15/02/18	11:10:03	4678	71	4.94	63	3.97	86	1.02	4534.3950N	1339.8440E
15/02/18	11:10:04	4679	72	5.05	64	4.04	84	1.02	4534.3945N	1339.8459E
15/02/18	11:10:05	4680	74	5.16	65	4.11	-	-	4534.3936N	1339.8473E
15/02/18	11:10:06	4681	74	4.85	66	4.01	-	-	4534.3931N	1339.8490E
15/02/18	11:10:07	4682	75	4.69	67	3.96	-	-	4534.3921N	1339.8510E
15/02/18	11:10:08	4683	76	4.60	68	3.95	-	-	4534.3916N	1339.8536E
15/02/18	11:10:09	4684	72	4.18	66	3.79	-	-	4534.3911N	1339.8564E
15/02/18	11:10:10	4685	74	3.93	67	3.70	-	-	4534.3901N	1339.8588E
15/02/18	11:10:11	4686	76	3.81	68	3.65	-	-	4534.3896N	1339.8615E
15/02/18	11:10:13	4687	78	3.76	69	3.63	-	-	4534.3892N	1339.8641E
15/02/18	11:10:14	4688	80	3.77	69	3.64	-	-	4534.3887N	1339.8667E
15/02/18	11:10:15	4689	81	3.83	70	3.66	-	-	4534.3882N	1339.8694E
15/02/18	11:10:16	4690	82	3.91	71	3.69	-	-	4534.3872N	1339.8724E
15/02/18	11:10:17	4691	83	3.99	71	3.73	-	-	4534.3862N	1339.8781E
15/02/18	11:10:18	4692	84	4.08	72	3.78	-	-	4534.3857N	1339.8810E
15/02/18	11:10:19	4693	85	4.18	72	3.83	-	-	4534.3848N	1339.8839E
15/02/18	11:10:20	4694	86	4.28	73	3.89	-	-	4534.3838N	1339.8867E
15/02/18	11:10:21	4695	86	4.41	73	3.96	-	-	4534.3833N	1339.8896E
15/02/18	11:10:22	4696	86	4.57	74	4.04	-	-	4534.3828N	1339.8932E
15/02/18	11:10:23	4697	86	4.71	74	4.12	-	-	4534.3818N	1339.8969E
15/02/18	11:10:24	4698	86	4.85	74	4.20	-	-	4534.3809N	1339.9008E
15/02/18	11:10:25	4699	86	4.97	75	4.28	-	-	4534.3794N	1339.9049E
15/02/18	11:10:26	4700	86	5.09	75	4.35	-	-	4534.3789N	1339.9091E
15/02/18	11:10:27	4701	85	5.20	75	4.43	-	-	4534.3784N	1339.9135E
15/02/18	11:10:28	4702	85	5.29	75	4.49	-	-	4534.3770N	1339.9178E
15/02/18	11:10:29	4703	85	5.32	76	4.54	-	-	4534.3760N	1339.9225E
15/02/18	11:10:30	4704	86	5.34	76	4.57	-	-	4534.3750N	1339.9269E
15/02/18	11:10:31	4705	86	5.36	76	4.60	-	-	4534.3740N	1339.9314E
15/02/18	11:10:32	4706	85	5.39	76	4.64	-	-	4534.3726N	1339.9360E
15/02/18	11:10:33	4707	85	5.39	76	4.67	-	-	4534.3721N	1339.9406E
15/02/18	11:10:34	4708	85	5.39	77	4.69	-	-	4534.3711N	1339.9449E
15/02/18	11:10:35	4709	85	5.38	77	4.70	-	-	4534.3706N	1339.9493E
15/02/18	11:10:36	4710	84	5.38	77	4.71	-	-	4534.3696N	1339.9541E
15/02/18	11:10:37	4711	85	5.39	77	4.72	-	-	4534.3696N	1339.9589E
15/02/18	11:10:38	4712	85	5.38	78	4.73	-	-	4534.3691N	1339.9637E
15/02/18	11:10:39	4713	86	5.38	78	4.74	-	-	4534.3687N	1339.9684E
15/02/18	11:10:40	4714	86	5.39	78	4.75	-	-	4534.3682N	1339.9731E
15/02/18	11:10:41	4715	85	5.40	78	4.77	-	-	4534.3677N	1339.9779E
15/02/18	11:10:42	4716	85	5.40	78	4.78	-	-	4534.3672N	1339.9827E
15/02/18	11:10:43	4717	85	5.39	78	4.79	83	1.03	4534.3667N	1339.9873E
15/02/18	11:10:44	4718	85	5.33	78	4.78	86	1.03	4534.3662N	1339.9919E
15/02/18	11:10:45	4719	84	5.24	78	4.76	89	1.03	4534.3657N	1339.9965E
15/02/18	11:10:46	4720	84	5.17	77	4.74	92	1.03	4534.3652N	1340.0011E
15/02/18	11:10:47	4721	84	5.14	77	4.74	95	1.03	4534.3643N	1340.0056E
15/02/18	11:10:48	4722	83	5.15	77	4.77	98	1.03	4534.3628N	1340.0100E
15/02/18	11:10:49	4723	83	5.19	76	4.79	100	1.02	4534.3618N	1340.0146E
15/02/18	11:10:50	4724	82	5.25	76	4.83	103	1.02	4534.3613N	1340.0193E
15/02/18	11:10:51	4725	82	5.31	76	4.85	105	1.02	4534.3608N	1340.0240E
15/02/18	11:10:52	4726	81	5.37	76	4.88	-	-	4534.3599N	1340.0288E
15/02/18	11:10:53	4727	81	5.39	76	4.90	108	1.01	4534.3594N	1340.0337E
15/02/18	11:10:54	4728	81	5.43	76	4.94	110	1.01	4534.3584N	1340.0383E
15/02/18	11:10:55	4729	81	5.45	76	4.96	112	1.00	4534.3574N	1340.0431E
15/02/18	11:10:56	4730	82	5.47	76	4.97	114	0.99	4534.3564N	1340.0479E
15/02/18	11:10:57	4731	84	5.50	77	5.00	115	0.97	4534.3555N	1340.0529E
15/02/18	11:10:58	4732	86	5.54	78	5.02	116	0.96	4534.3540N	1340.0573E
15/02/18	11:10:59	4733	84	5.01	76	4.82	-	-	4534.3530N	1340.0621E
15/02/18	11:11:00	4734	86	4.68	76	4.68	116	0.95	4534.3525N	1340.0673E
15/02/18	11:11:01	4735	84	4.48	74	4.61	117	0.95	4534.3511N	1340.0723E
15/02/18	11:11:03	4736	85	4.07	72	4.44	117	0.95	4534.3501N	1340.0771E
15/02/18	11:11:04	4737	88	3.81	72	4.30	118	0.95	4534.3491N	1340.0819E
15/02/18	11:11:05	4738	91	3.71	74	4.21	120	0.95	4534.3481N	1340.0869E
15/02/18	11:11:06	4739	93	3.71	75	4.16	122	0.95	4534.3477N	1340.0918E
15/02/18	11:11:07	4740	95	3.77	76	4.14	124	0.95	4534.3467N	1340.0967E
15/02/18	11:11:08	4741	97	3.87	77	4.15	126	0.95	4534.3447N	1340.1063E
15/02/18	11:11:09	4742	99	4.00	78	4.16	128	0.95	4534.3438N	1340.1112E
15/02/18	11:11:10	4743	100	4.14	79	4.19	130	0.96	4534.3428N	1340.1160E
15/02/18	11:11:11	4744	102	4.27	80	4.21	131	0.96	4534.3413N	1340.1207E
15/02/18	11:11:12	4745	104	4.39	81	4.24	132	0.96	4534.3403N	1340.1254E
15/02/18	11:11:13	4746	105	4.51	81	4.28	132	0.95	4534.3389N	1340.1300E
15/02/18	11:11:14	4747	111	4.12	80	4.11	132	0.93	4534.3374N	1340.1346E
15/02/18	11:11:15	4748	112	3.91	81	3.99	132	0.90	4534.3364N	1340.1392E
15/02/18	11:11:17	4749	113	3.84	82	3.93	131	0.88	4534.3354N	1340.1440E
15/02/18	11:11:17	4750	114	3.84	83	3.90	131	0.87	4534.3345N	1340.1490E
15/02/18	11:11:18	4751	115	3.88	84	3.89	-	-	4534.3335N	1340.1537E
15/02/18	11:11:19	4752	115	3.97	85	3.91	-	-	4534.3325N	1340.1584E
15/02/18	11:11:20	4753	115	4.05	86	3.93	130	0.86	4534.3311N	1340.1633E
15/02/18	11:11:21	4754	115	4.13	87	3.95	130	0.85	4534.3301N	1340.1681E
15/02/18	11:11:22	4755	120	3.79	86	3.82	130	0.86	4534.3291N	1340.1729E
15/02/18	11:11:23	4756	121	3.56	86	3.69	130	0.86	4534.3276N	1340.1777E
15/02/18	11:11:24	4757	122	3.50	87	3.63	130	0.87	4534.3267N	1340.1824E
15/02/18	11:11:25	4758	122	3.49	88	3.60	131	0.87	4534.3252N	1340.1871E
15/02/18	11:11:26	4759	120	3.54	88	3.60	132	0.86	4534.3237N	1340.1918E
15/02/18	11:11:27	4760	118	3.63	88	3.63	132	0.86	4534.3223N	1340.1967E
15/02/18	11:11:28	4761	116	3.74	88	3.68	-	-	4534.3208N	1340.2014E
15/02/18	11:11:29	4762	114	3.89	88	3.74	-	-	4534.3198N	1340.2062E
15/02/18	11:11:30	4763	112	4.05	88	3.81	-	-	4534.3184N	1340.2111E
15/02/18	11:11:31	4764	110	4.20	88	3.87	-	-	4534.3174N	1340.2159E
15/02/18	11:11:32	4765	108	4.30	88	3.92	-	-	4534.3164N	1340.2209E
15/02/18	11:11:33	4766	106	4.36	88	3.96	-	-	4534.3154N	1340.2260E
15/02/18	11:11:34	4767	104	4.39	88	3.98	-	-	4534.3149N	1340.2308E
15/02/18	11:11:35	4768	103	4.41	88	4.00	-	-	4534.3135N	1340.2355E
15/02/18	11:11:36	4769	102	4.41	88	4.01	-	-	4534.3135N	1340.2407E
15/02/18	11:11:37	4770	101	4.40	88	4.03	-	-	4534.3125N	1340.2457E
15/02/18	11:11:38	4771	99	4.39	87	4.03	-	-	4534.3115N	1340.2509E
15/02/18	11:11:39	4772	97	4.38	87	4.05	-	-	4534.3110N	1340.2559E
15/02/18	11:11:40	4773	95	4.34	86	4.05	-	-	4534.3096N	1340.2609E
15/02/18	11:11:41	4774	93	4.30	85	4.04	-	-	4534.3086N	1340.2659E
15/02/18	11:11:42	4775	91	4.26	85	4.04	-	-	4534.3071N	1340.2709E
15/02/18	11:11:43	4776	90	4.24	84	4.05	-	-	4534.3062N	1340.2759E
15/02/18	11:11:44	4777	88	4.24	84	4.06	134	0.86	4534.3052N	1340.2810E
15/02/18	11:11:45	4778	87	4.24	83	4.09	135	0.86	4534.3042N	1340.2861E
15/02/18	11:11:46	4779	86	4.23	82	4.10	137	0.86	4534.3027N	1340.2913E
15/02/18	11:11:47	4780	84	4.20	82	4.11	138	0.86	4534.3018N	1340.2960E
15/02/18	11:11:48	4781	83	4.16	81	4.10	140	0.86	4534.3003N	1340.3008E
15/02/18	11:11:49	4782	82	4.12	80	4.09	141	0.85	4534.2993N	1340.3055E
15/02/18	11:11:50	4783	80	4.04	80	4.07	142	0.85	4534.2979N	1340.3105E
15/02/18	11:11:51	4784	78	3.98	79	4.04	-	-	4534.2969N	1340.3154E
15/02/18	11:11:52	4785	76	3.92	78	4.02	-	-	4534.2954N	1340.3204E
15/02/18	11:11:53	4786	74	3.90	77	4.01	-	-	4534.2944N	1340.3254E
15/02/18	11:11:54	4787	73	3.85	76	3.99	144	0.85	4534.2930N	1340.3307E
15/02/18	11:11:56	4788	71	3.79	75	3.98	146	0.85	4534.2920N	1340.3357E
15/02/18	11:11:57	4789	70	3.72	74	3.96	147	0.85	4534.2905N	1340.3407E
15/02/18	11:11:58	4790	69	3.65	73	3.95	149	0.85	4534.2886N	1340.3503E
15/02/18	11:11:59	4791	68	3.58	72	3.94	151	0.86	4534.2871N	1340.3553E
15/02/18	11:12:00	4792	66	3.54	71	3.94	152	0.86	4534.2852N	1340.3601E
15/02/18	11:12:01	4793	65	3.51	70	3.94	154	0.86	4534.2837N	1340.3649E
15/02/18	11:12:02	4794	63	3.49	69	3.94	155	0.85	4534.2822N	1340.3696E
15/02/18	11:12:03	4795	61	3.53	67	3.95	-	-	4534.2808N	1340.3745E
15/02/18	11:12:04	4796	59	3.56	66	3.95	-	-	4534.2793N	1340.3792E
15/02/18	11:12:05	4797	57	3.59	65	3.95	-	-	4534.2783N	1340.3839E
15/02/18	11:12:06	4798	56	3.61	64	3.95	-	-	4534.2769N	1340.3888E
15/02/18	11:12:07	4799	54	3.62	63	3.94	-	-	4534.2754N	1340.3937E
15/02/18	11:12:08	4800	53	3.60	63	3.92	-	-	4534.2739N	1340.3987E
15/02/18	11:12:09	4801	52	3.60	62	3.92	-	-	4534.2729N	1340.4038E
15/02/18	11:12:10	4802	51	3.58	61	3.91	-	-	4534.2715N	1340.4087E
15/02/18	11:12:11	4803	50	3.57	60	3.91	156	0.84	4534.2700N	1340.4137E
15/02/18	11:12:12	4804	49	3.58	59	3.92	158	0.83	4534.2686N	1340.4187E
15/02/18	11:12:13	4805	47	3.58	58	3.92	-	-	4534.2676N	1340.4238E
15/02/18	11:12:14	4806	45	3.61	57	3.93	-	-	4534.2661N	1340.4290E
15/02/18	11:12:15	4807	44	3.63	56	3.94	-	-	4534.2651N	1340.4340E
15/02/18	11:12:16	4808	43	3.59	55	3.93	159	0.83	4534.2642N	1340.4388E
15/02/18	11:12:17	4809	41	3.54	54	3.93	160	0.83	4534.2632N	1340.4438E
15/02/18	11:12:18	4810	41	3.44	53	3.90	162	0.83	4534.2617N	1340.4486E
15/02/18	11:12:19	4811	41	3.37	52	3.88	163	0.83	4534.2607N	1340.4535E
15/02/18	11:12:20	4812	42	3.33	52	3.86	164	0.83	4534.2598N	1340.4585E
15/02/18	11:12:21	4813	43	3.32	52	3.84	-	-	4534.2583N	1340.4633E
15/02/18	11:12:22	4814	44	3.37	52	3.85	-	-	4534.2573N	1340.4683E
15/02/18	11:12:23	4815	44	3.43	51	3.87	-	-	4534.2559N	1340.4733E
15/02/18	11:12:24	4816	45	3.48	51	3.89	-	-	4534.2549N	1340.4783E
15/02/18	11:12:25	4817	45	3.50	51	3.91	164	0.83	4534.2539N	1340.4835E
15/02/18	11:12:26	4818	45	3.51	50	3.93	165	0.82	4534.2524N	1340.4885E
15/02/18	11:12:27	4819	44	3.52	50	3.94	165	0.82	4534.2515N	1340.4937E
15/02/18	11:12:28	4820	44	3.51	49	3.95	165	0.81	4534.2500N	1340.4987E
15/02/18	11:12:29	4821	44	3.49	49	3.95	166	0.81	4534.2490N	1340.5039E
15/02/18	11:12:30	4822	44	3.49	48	3.96	166	0.81	4534.2480N	1340.5092E
15/02/18	11:12:31	4823	44	3.46	48	3.95	167	0.81	4534.2471N	1340.5142E
15/02/18	11:12:32	4824	44	3.46	47	3.94	167	0.81	4534.2461N	1340.5193E
15/02/18	11:12:33	4825	43	3.49	47	3.94	-	-	4534.2451N	1340.5244E
15/02/18	11:12:34	4826	43	3.52	46	3.94	-	-	4534.2446N	1340.5297E
15/02/18	11:12:35	4827	42	3.52	46	3.93	-	-	4534.2437N	1340.5350E
15/02/18	11:12:36	4828	41	3.52	45	3.92	-	-	4534.2427N	1340.5403E
15/02/18	11:12:37	4829	40	3.46	44	3.90	168	0.82	4534.2427N	1340.5459E
15/02/18	11:12:38	4830	38	3.41	43	3.90	168	0.82	4534.2417N	1340.5511E
15/02/18	11:12:39	4831	38	3.37	43	3.90	169	0.82	4534.2407N	1340.5563E
15/02/18	11:12:40	4832	37	3.33	42	3.90	169	0.83	4534.2397N	1340.5614E
15/02/18	11:12:41	4833	36	3.29	42	3.89	169	0.83	4534.2383N	1340.5663E
15/02/18	11:12:42	4834	36	3.24	41	3.87	170	0.83	4534.2373N	1340.5715E
15/02/18	11:12:43	4835	36	3.22	40	3.85	-	-	4534.2363N	1340.5767E
15/02/18	11:12:45	4836	35	3.21	40	3.84	-	-	4534.2354N	1340.5819E
15/02/18	11:12:46	4837	35	3.21	40	3.83	-	-	4534.2349N	1340.5870E
15/02/18	11:12:47	4838	35	3.22	39	3.82	-	-	4534.2329N	1340.5977E
15/02/18	11:12:48	4839	36	3.22	39	3.81	-	-	4534.2319N	1340.6028E
15/02/18	11:12:49	4840	37	3.20	39	3.79	170	0.83	4534.2310N	1340.6080E
15/02/18	11:12:50	4841	38	3.19	39	3.77	170	0.83	4534.2305N	1340.6133E
15/02/18	11:12:51	4842	39	3.15	39	3.75	170	0.83	4534.2300N	1340.6187E
15/02/18	11:12:52	4843	42	3.09	39	3.72	170	0.83	4534.2290N	1340.6239E
15/02/18	11:12:53	4844	43	3.03	39	3.69	170	0.83	4534.2280N	1340.6292E
15/02/18	11:12:54	4845	43	3.01	39	3.66	-	-	4534.2266N	1340.6343E
15/02/18	11:12:55	4846	44	2.99	39	3.64	-	-	4534.2256N	1340.6395E
15/02/18	11:12:56	4847	43	2.98	39	3.63	171	0.83	4534.2246N	1340.6448E
15/02/18	11:12:57	4848	43	2.98	39	3.63	171	0.83	4534.2236N	1340.6501E
15/02/18	11:12:58	4849	42	3.00	39	3.65	172	0.83	4534.2222N	1340.6553E
15/02/18	11:12:59	4850	41	3.03	38	3.68	173	0.83	4534.2212N	1340.6605E
15/02/18	11:13:00	4851	40	3.06	38	3.71	173	0.83	4534.2197N	1340.6658E
15/02/18	11:13:01	4852	39	3.10	37	3.74	174	0.83	4534.2178N	1340.6710E
15/02/18	11:13:02	4853	38	3.17	37	3.78	174	0.83	4534.2163N	1340.6761E
15/02/18	11:13:03	4854	36	3.23	36	3.82	174	0.83	4534.2148N	1340.6815E
15/02/18	11:13:04	4855	35	3.29	36	3.86	175	0.83	4534.2134N	1340.6865E
15/02/18	11:13:05	4856	34	3.37	35	3.91	175	0.82	4534.2119N	1340.6915E
15/02/18	11:13:06	4857	33	3.45	35	3.95	176	0.82	4534.2104N	1340.6967E
15/02/18	11:13:07	4858	31	3.52	34	3.99	177	0.83	4534.2085N	1340.7018E
15/02/18	11:13:08	4859	31	3.57	34	4.02	177	0.83	4534.2075N	1340.7070E
15/02/18	11:13:09	4860	31	3.61	34	4.04	-	-	4534.2056N	1340.7120E
15/02/18	11:13:10	4861	32	3.61	34	4.06	178	0.83	4534.2041N	1340.7170E
15/02/18	11:13:11	4862	33	3.60	34	4.07	179	0.83	4534.2026N	1340.7220E
15/02/18	11:13:12	4863	34	3.58	34	4.08	179	0.83	4534.2007N	1340.7271E
15/02/18	11:13:13	4864	35	3.54	34	4.08	180	0.83	4534.1992N	1340.7321E
15/02/18	11:13:14	4865	36	3.51	34	4.08	180	0.83	4534.1978N	1340.7371E
15/02/18	11:13:15	4866	37	3.46	35	4.08	181	0.84	4534.1958N	1340.7421E
15/02/18	11:13:16	4867	37	3.40	35	4.09	181	0.85	4534.1943N	1340.7469E
15/02/18	11:13:17	4868	38	3.35	35	4.08	181	0.86	4534.1929N	1340.7518E
15/02/18	11:13:18	4869	38	3.32	34	4.08	181	0.86	4534.1914N	1340.7567E
15/02/18	11:13:19	4870	38	3.30	34	4.07	182	0.86	4534.1899N	1340.7616E
15/02/18	11:13:20	4871	38	3.26	34	4.07	182	0.87	4534.1885N	1340.7668E
15/02/18	11:13:21	4872	38	3.20	34	4.06	183	0.88	4534.1870N	1340.7716E
15/02/18	11:13:22	4873	39	3.20	34	4.05	183	0.88	4534.1851N	1340.7766E
15/02/18	11:13:23	4874	40	3.19	35	4.03	-	-	4534.1831N	1340.7812E
15/02/18	11:13:24	4875	41	3.20	35	4.01	-	-	4534.1816N	1340.7860E
15/02/18	11:13:25	4876	41	3.22	35	4.00	-	-	4534.1797N	1340.7910E
15/02/18	11:13:26	4877	42	3.24	36	3.98	-	-	4534.1782N	1340.7958E
15/02/18	11:13:27	4878	43	3.24	36	3.96	-	-	4534.1763N	1340.8007E
15/02/18	11:13:28	4879	44	3.26	37	3.94	-	-	4534.1748N	1340.8057E
15/02/18	11:13:29	4880	46	3.30	38	3.94	-	-	4534.1733N	1340.8107E
15/02/18	11:13:30	4881	49	3.36	39	3.95	-	-	4534.1714N	1340.8157E
15/02/18	11:13:31	4882	52	3.43	40	3.95	-	-	4534.1699N	1340.8208E
15/02/18	11:13:32	4883	54	3.53	41	3.98	-	-	4534.1685N	1340.8259E
15/02/18	11:13:33	4884	56	3.65	42	4.01	-	-	4534.1670N	1340.8309E
15/02/18	11:13:35	4885	59	3.75	43	4.04	-	-	4534.1655N	1340.8359E
15/02/18	11:13:36	4886	61	3.84	44	4.07	-	-	4534.1631N	1340.8458E
15/02/18	11:13:37	4887	63	3.92	45	4.10	-	-	4534.1621N	1340.8507E
15/02/18	11:13:38	4888	65	4.00	46	4.13	-	-	4534.1606N	1340.8557E
15/02/18	11:13:39	4889	67	4.06	47	4.15	-	-	4534.1592N	1340.8607E
15/02/18	11:13:40	4890	68	4.11	48	4.18	-	-	4534.1582N	1340.8658E
15/02/18	11:13:41	4891	69	4.16	49	4.20	-	-	4534.1567N	1340.8708E
15/02/18	11:13:42	4892	70	4.19	49	4.22	183	0.88	4534.1553N	1340.8759E
15/02/18	11:13:43	4893	71	4.21	50	4.24	184	0.88	4534.1543N	1340.8809E
15/02/18	11:13:44	4894	71	4.24	51	4.26	184	0.88	4534.1533N	1340.8857E
15/02/18	11:13:45	4895	72	4.22	51	4.26	184	0.87	4534.1519N	1340.8907E
15/02/18	11:13:46	4896	73	4.18	52	4.25	184	0.87	4534.1509N	1340.8958E
15/02/18	11:13:47	4897	75	4.16	53	4.25	184	0.86	4534.1494N	1340.9008E
15/02/18	11:13:48	4898	75	4.16	53	4.26	184	0.86	4534.1479N	1340.9056E
15/02/18	11:13:49	4899	75	4.17	54	4.27	184	0.85	4534.1470N	1340.9106E
15/02/18	11:13:50	4900	76	4.19	54	4.28	184	0.85	4534.1460N	1340.9155E
15/02/18	11:13:51	4901	76	4.23	55	4.30	185	0.85	4534.1450N	1340.9205E
15/02/18	11:13:52	4902	77	4.25	56	4.32	185	0.86	4534.1436N	1340.9255E
15/02/18	11:13:53	4903	78	4.28	56	4.33	185	0.86	4534.1421N	1340.9305E
15/02/18	11:13:54	4904	78	4.30	57	4.35	185	0.86	4534.1411N	1340.9354E
15/02/18	11:13:55	4905	78	4.32	57	4.36	185	0.86	4534.1396N	1340.9403E
15/02/18	11:13:56	4906	79	4.32	58	4.36	184	0.86	4534.1387N	1340.9452E
15/02/18	11:13:57	4907	80	4.34	59	4.37	184	0.86	4534.1372N	1340.9502E
15/02/18	11:13:58	4908	81	4.36	59	4.37	-	-	4534.1357N	1340.9551E
15/02/18	11:13:59	4909	81	4.43	60	4.40	-	-	4534.1343N	1340.9601E
15/02/18	11:14:00	4910	81	4.51	61	4.44	-	-	4534.1333N	1340.9653E
15/02/18	11:14:01	4911	81	4.59	61	4.48	-	-	4534.1318N	1340.9705E
15/02/18	11:14:02	4912	80	4.62	62	4.50	-	-	4534.1309N	1340.9757E
15/02/18	11:14:03	4913	80	4.63	62	4.52	-	-	4534.1294N	1340.9810E
15/02/18	11:14:04	4914	80	4.66	62	4.55	-	-	4534.1284N	1340.9862E
15/02/18	11:14:05	4915	79	4.68	62	4.57	184	0.86	4534.1279N	1340.9917E
15/02/18	11:14:06	4916	79	4.68	63	4.59	184	0.86	4534.1265N	1340.9969E
15/02/18	11:14:07	4917	78	4.64	63	4.58	184	0.86	4534.1255N	1341.0020E
15/02/18	11:14:08	4918	78	4.57	63	4.57	184	0.86	4534.1240N	1341.0071E
15/02/18	11:14:09	4919	78	4.51	63	4.56	184	0.86	4534.1226N	1341.0122E
15/02/18	11:14:10	4920	78	4.45	63	4.54	184	0.86	4534.1216N	1341.0175E
15/02/18	11:14:11	4921	79	4.40	63	4.52	184	0.86	4534.1201N	1341.0225E
15/02/18	11:14:12	4922	80	4.35	64	4.50	185	0.86	4534.1187N	1341.0275E
15/02/18	11:14:13	4923	81	4.31	64	4.48	185	0.86	4534.1177N	1341.0327E
15/02/18	11:14:14	4924	83	4.27	65	4.46	185	0.86	4534.1162N	1341.0378E
15/02/18	11:14:15	4925	84	4.24	66	4.44	185	0.86	4534.1152N	1341.0428E
15/02/18	11:14:16	4926	85	4.22	66	4.43	185	0.86	4534.1138N	1341.0479E
15/02/18	11:14:17	4927	87	4.22	67	4.42	185	0.86	4534.1123N	1341.0530E
15/02/18	11:14:18	4928	89	4.23	68	4.42	186	0.86	4534.1108N	1341.0580E
15/02/18	11:14:19	4929	85	3.92	66	4.30	186	0.87	4534.1094N	1341.0630E
15/02/18	11:14:20	4930	84	3.64	65	4.18	186	0.87	4534.1079N	1341.0680E
15/02/18	11:14:21	4931	86	3.52	66	4.10	186	0.87	4534.1064N	1341.0730E
15/02/18	11:14:22	4932	87	3.53	67	4.08	-	-	4534.1050N	1341.0779E
15/02/18	11:14:23	4933	88	3.63	68	4.10	-	-	4534.1035N	1341.0828E
15/02/18	11:14:25	4934	90	3.78	69	4.14	186	0.86	4534.1021N	1341.0876E
15/02/18	11:14:26	4935	92	3.95	70	4.19	186	0.86	4534.1006N	1341.0928E
15/02/18	11:14:27	4936	94	4.14	71	4.26	186	0.86	4534.0977N	1341.1033E
15/02/18	11:14:28	4937	95	4.30	72	4.32	186	0.86	4534.0962N	1341.1083E
15/02/18	11:14:29	4938	96	4.42	73	4.37	186	0.86	4534.0947N	1341.1134E
15/02/18	11:14:30	4939	97	4.49	73	4.41	186	0.86	4534.0933N	1341.1180E
15/02/18	11:14:31	4940	97	4.53	74	4.43	186	0.86	4534.0918N	1341.1227E
15/02/18	11:14:32	4941	98	4.55	75	4.44	186	0.86	4534.0903N	1341.1278E
15/02/18	11:14:33	4942	98	4.55	75	4.44	186	0.86	4534.0884N	1341.1327E
15/02/18	11:14:34	4943	99	4.53	76	4.44	186	0.86	4534.0869N	1341.1375E
15/02/18	11:14:35	4944	100	4.51	76	4.43	186	0.86	4534.0854N	1341.1425E
15/02/18	11:14:36	4945	101	4.46	77	4.41	186	0.86	4534.0840N	1341.1472E
15/02/18	11:14:37	4946	98	4.14	75	4.29	186	0.86	4534.0825N	1341.1520E
15/02/18	11:14:38	4947	95	3.78	74	4.14	-	-	4534.0811N	1341.1569E
15/02/18	11:14:39	4948	95	3.52	74	4.00	-	-	4534.0791N	1341.1615E
15/02/18	11:14:40	4949	95	3.34	74	3.89	-	-	4534.0781N	1341.1663E
15/02/18	11:14:41	4950	96	3.22	74	3.80	-	-	4534.0767N	1341.1711E
15/02/18	11:14:42	4951	95	3.14	74	3.74	-	-	4534.0747N	1341.1758E
15/02/18	11:14:43	4952	95	3.10	75	3.70	185	0.86	4534.0737N	1341.1807E
15/02/18	11:14:44	4953	94	3.08	75	3.66	185	0.86	4534.0728N	1341.1858E
15/02/18	11:14:45	4954	93	3.06	74	3.63	185	0.86	4534.0708N	1341.1906E
15/02/18	11:14:46	4955	93	3.05	74	3.61	184	0.86	4534.0693N	1341.1954E
15/02/18	11:14:47	4956	92	3.04	74	3.58	184	0.86	4534.0674N	1341.2001E
